timestamp,temperature_C,humidity,mq_raw,mq_gas_detected,anomaly_flag,anomaly_type,anomaly_source
2025-12-11T08:15:08.655,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:10.915,,,0,,,0,none,none
2025-12-11T08:15:13.169,19.4,58.7,0,,,0,none,none
2025-12-11T08:15:15.427,19.4,58.6,0,,,0,none,none
2025-12-11T08:15:17.687,19.4,58.7,0,,,0,none,none
2025-12-11T08:15:19.947,19.4,58.6,0,,,0,none,none
2025-12-11T08:15:22.202,19.4,58.6,0,,,0,none,none
2025-12-11T08:15:24.459,19.4,58.6,0,,,0,none,none
2025-12-11T08:15:26.719,19.4,58.6,0,,,0,none,none
2025-12-11T08:15:28.974,19.4,58.6,0,,,0,none,none
2025-12-11T08:15:31.231,19.4,58.7,0,,,0,none,none
2025-12-11T08:15:33.486,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:35.743,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:38.003,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:40.263,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:42.523,19.4,58.9,0,,,0,none,none
2025-12-11T08:15:44.783,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:47.038,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:49.292,19.4,58.7,0,,,0,none,none
2025-12-11T08:15:51.546,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:53.803,19.4,58.8,0,,,0,none,none
2025-12-11T08:15:56.063,19.4,58.9,0,,,0,none,none
2025-12-11T08:15:58.318,19.4,59.0,0,,,0,none,none
2025-12-11T08:16:00.575,19.4,59.0,0,,,0,none,none
2025-12-11T08:16:02.835,19.4,58.9,0,,,0,none,none
2025-12-11T08:16:05.095,19.4,58.9,0,,,0,none,none
2025-12-11T08:16:07.355,19.4,59.0,0,,,0,none,none
2025-12-11T08:16:09.615,19.4,58.9,0,,,0,none,none
2025-12-11T08:16:11.870,19.4,59.0,0,,,0,none,none
2025-12-11T08:16:14.127,19.4,59.1,0,,,0,none,none
2025-12-11T08:16:16.387,19.4,59.1,0,,,0,none,none
2025-12-11T08:16:18.642,19.4,59.0,0,,,0,none,none
2025-12-11T08:16:20.901,19.4,59.1,0,,,0,none,none
2025-12-11T08:16:23.156,19.4,59.0,0,,,0,none,none
2025-12-11T08:16:25.410,19.4,59.0,0,,,0,none,none
2025-12-11T08:16:27.670,19.4,59.0,0,,,0,none,none
2025-12-11T08:16:29.924,19.4,58.9,0,,,0,none,none
2025-12-11T08:16:32.183,19.4,58.9,0,,,0,none,none
2025-12-11T08:16:34.438,19.4,58.9,0,,,0,none,none
2025-12-11T08:16:36.693,19.3,58.8,0,,,0,none,none
2025-12-11T08:16:38.948,19.4,58.8,0,,,0,none,none
2025-12-11T08:16:41.203,19.4,58.8,0,,,0,none,none
2025-12-11T08:16:43.458,19.4,58.7,0,,,0,none,none
2025-12-11T08:16:45.712,19.4,58.7,0,,,0,none,none
2025-12-11T08:16:47.967,19.4,58.7,0,,,0,none,none
2025-12-11T08:16:50.222,19.3,58.6,0,,,0,none,none
2025-12-11T08:16:52.477,19.4,58.6,0,,,0,none,none
2025-12-11T08:16:54.732,,,0,,,0,none,none
2025-12-11T08:16:56.986,19.3,58.6,0,,,0,none,none
2025-12-11T08:16:59.241,19.4,58.6,0,,,0,none,none
2025-12-11T08:17:01.496,19.4,58.6,0,,,0,none,none
2025-12-11T08:17:03.751,19.4,58.6,0,,,0,none,none
2025-12-11T08:17:06.006,19.3,58.6,0,,,0,none,none
2025-12-11T08:17:08.263,19.4,58.7,0,,,0,none,none
2025-12-11T08:17:10.519,19.4,58.7,0,,,0,none,none
2025-12-11T08:17:12.774,19.4,58.8,0,,,0,none,none
2025-12-11T08:17:15.028,19.4,58.7,0,,,0,none,none
2025-12-11T08:17:17.283,19.4,58.8,0,,,0,none,none
2025-12-11T08:17:19.539,19.4,58.7,0,,,0,none,none
2025-12-11T08:17:21.794,19.3,58.6,0,,,0,none,none
2025-12-11T08:17:24.051,19.3,58.5,0,,,0,none,none
2025-12-11T08:17:26.311,19.4,58.6,0,,,0,none,none
2025-12-11T08:17:28.571,19.4,58.6,0,,,0,none,none
2025-12-11T08:17:30.831,19.4,58.6,0,,,0,none,none
2025-12-11T08:17:33.086,19.3,58.6,0,,,0,none,none
2025-12-11T08:17:35.343,19.4,58.7,0,,,0,none,none
2025-12-11T08:17:37.603,19.4,58.8,0,,,0,none,none
2025-12-11T08:17:39.863,19.3,58.8,0,,,0,none,none
2025-12-11T08:17:42.118,19.3,58.8,0,,,0,none,none
2025-12-11T08:17:44.375,19.4,58.9,0,,,0,none,none
2025-12-11T08:17:46.635,19.4,59.0,0,,,0,none,none
2025-12-11T08:17:48.890,19.4,59.0,0,,,0,none,none
2025-12-11T08:17:51.145,19.4,59.0,0,,,0,none,none
2025-12-11T08:17:53.400,19.4,59.0,0,,,0,none,none
2025-12-11T08:17:55.655,19.3,58.9,0,,,0,none,none
2025-12-11T08:17:57.909,19.3,58.9,0,,,0,none,none
2025-12-11T08:18:00.164,19.3,58.9,0,,,0,none,none
2025-12-11T08:18:02.419,19.3,58.9,0,,,0,none,none
2025-12-11T08:18:04.674,19.3,58.9,0,,,0,none,none
2025-12-11T08:18:06.929,19.4,59.0,0,,,0,none,none
2025-12-11T08:18:09.183,19.3,58.9,0,,,0,none,none
2025-12-11T08:18:11.438,19.3,58.9,0,,,0,none,none
2025-12-11T08:18:13.693,19.4,59.0,0,,,0,none,none
2025-12-11T08:18:15.948,19.4,59.0,0,,,0,none,none
2025-12-11T08:18:18.205,19.3,58.9,0,,,0,none,none
2025-12-11T08:18:20.460,19.3,58.8,0,,,0,none,none
2025-12-11T08:18:22.719,19.3,58.8,0,,,0,none,none
2025-12-11T08:18:24.979,,,0,,,0,none,none
2025-12-11T08:18:27.239,19.3,58.8,0,,,0,none,none
2025-12-11T08:18:29.499,19.4,58.9,0,,,0,none,none
2025-12-11T08:18:31.759,19.3,58.8,0,,,0,none,none
2025-12-11T08:18:34.014,19.4,58.9,0,,,0,none,none
2025-12-11T08:18:36.268,19.3,58.7,0,,,0,none,none
2025-12-11T08:18:38.523,19.3,58.6,0,,,0,none,none
2025-12-11T08:18:40.777,19.3,58.5,0,,,0,none,none
2025-12-11T08:18:43.035,19.4,58.6,0,,,0,none,none
2025-12-11T08:18:45.295,19.4,58.7,0,,,0,none,none
2025-12-11T08:18:47.550,19.4,58.7,0,,,0,none,none
2025-12-11T08:18:49.804,19.3,58.6,0,,,0,none,none
2025-12-11T08:18:52.061,19.3,58.7,0,,,0,none,none
2025-12-11T08:18:54.321,19.4,58.9,0,,,0,none,none
2025-12-11T08:18:56.579,19.3,58.9,0,,,0,none,none
2025-12-11T08:18:58.839,19.4,58.9,0,,,0,none,none
2025-12-11T08:19:01.099,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:03.354,19.4,59.0,0,,,0,none,none
2025-12-11T08:19:05.608,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:07.867,19.3,58.8,0,,,0,none,none
2025-12-11T08:19:10.122,19.4,58.8,0,,,0,none,none
2025-12-11T08:19:12.379,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:14.639,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:16.899,19.3,58.8,0,,,0,none,none
2025-12-11T08:19:19.159,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:21.419,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:23.679,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:25.939,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:28.199,19.4,59.0,0,,,0,none,none
2025-12-11T08:19:30.459,19.3,59.0,0,,,0,none,none
2025-12-11T08:19:32.719,19.3,59.0,0,,,0,none,none
2025-12-11T08:19:34.973,19.3,59.1,0,,,0,none,none
2025-12-11T08:19:37.231,19.3,59.0,0,,,0,none,none
2025-12-11T08:19:39.491,19.3,59.0,0,,,0,none,none
2025-12-11T08:19:41.745,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:44.003,19.3,58.9,0,,,0,none,none
2025-12-11T08:19:46.263,19.3,58.8,0,,,0,none,none
2025-12-11T08:19:48.517,19.3,58.6,0,,,0,none,none
2025-12-11T08:19:50.772,19.3,58.7,0,,,0,none,none
2025-12-11T08:19:53.031,19.3,58.7,0,,,0,none,none
2025-12-11T08:19:55.291,19.3,58.6,0,,,0,none,none
2025-12-11T08:19:57.551,19.3,58.6,0,,,0,none,none
2025-12-11T08:19:59.811,19.3,58.5,0,,,0,none,none
2025-12-11T08:20:02.071,19.3,58.6,0,,,0,none,none
2025-12-11T08:20:04.326,19.3,58.8,0,,,0,none,none
2025-12-11T08:20:06.580,19.3,58.8,0,,,0,none,none
2025-12-11T08:20:08.834,19.3,58.7,0,,,0,none,none
2025-12-11T08:20:11.089,19.3,58.7,0,,,0,none,none
2025-12-11T08:20:13.347,19.3,58.8,0,,,0,none,none
2025-12-11T08:20:15.601,19.4,58.8,0,,,0,none,none
2025-12-11T08:20:17.859,19.3,58.7,0,,,0,none,none
2025-12-11T08:20:20.119,19.4,58.8,0,,,0,none,none
2025-12-11T08:20:22.373,19.3,58.7,0,,,0,none,none
2025-12-11T08:20:24.631,19.3,58.6,0,,,0,none,none
2025-12-11T08:20:26.891,19.3,58.5,0,,,0,none,none
2025-12-11T08:20:29.151,19.3,58.5,0,,,0,none,none
2025-12-11T08:20:31.411,19.3,58.6,0,,,0,none,none
2025-12-11T08:20:33.671,19.3,58.6,0,,,0,none,none
2025-12-11T08:20:35.931,19.3,58.6,0,,,0,none,none
2025-12-11T08:20:38.191,19.3,58.6,0,,,0,none,none
2025-12-11T08:20:40.446,19.3,58.7,0,,,0,none,none
2025-12-11T08:20:42.703,19.3,58.6,0,,,0,none,none
2025-12-11T08:20:44.963,19.3,58.8,0,,,0,none,none
2025-12-11T08:20:47.223,19.3,58.8,0,,,0,none,none
2025-12-11T08:20:49.483,19.3,58.8,0,,,0,none,none
2025-12-11T08:20:51.743,19.3,58.7,0,,,0,none,none
2025-12-11T08:20:54.003,19.3,58.7,0,,,0,none,none
2025-12-11T08:20:56.258,19.3,58.6,0,,,0,none,none
2025-12-11T08:20:58.512,19.3,58.5,0,,,0,none,none
2025-12-11T08:21:00.771,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:03.026,19.3,58.5,0,,,0,none,none
2025-12-11T08:21:05.283,19.3,58.5,0,,,0,none,none
2025-12-11T08:21:07.543,19.3,58.4,0,,,0,none,none
2025-12-11T08:21:09.797,19.3,58.4,0,,,0,none,none
2025-12-11T08:21:12.052,19.3,58.3,0,,,0,none,none
2025-12-11T08:21:14.311,19.3,58.4,0,,,0,none,none
2025-12-11T08:21:16.565,19.3,58.4,0,,,0,none,none
2025-12-11T08:21:18.820,19.3,58.4,0,,,0,none,none
2025-12-11T08:21:21.079,19.3,58.4,0,,,0,none,none
2025-12-11T08:21:23.339,19.3,58.4,0,,,0,none,none
2025-12-11T08:21:25.599,19.3,58.4,0,,,0,none,none
2025-12-11T08:21:27.859,19.3,58.5,0,,,0,none,none
2025-12-11T08:21:30.114,19.3,58.5,0,,,0,none,none
2025-12-11T08:21:32.371,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:34.626,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:36.883,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:39.143,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:41.399,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:43.659,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:45.914,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:48.168,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:50.427,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:52.682,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:54.937,19.3,58.6,0,,,0,none,none
2025-12-11T08:21:57.192,19.4,58.6,0,,,0,none,none
2025-12-11T08:21:59.447,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:01.701,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:03.956,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:06.211,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:08.466,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:10.721,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:12.975,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:15.230,19.3,58.7,0,,,0,none,none
2025-12-11T08:22:17.485,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:19.739,19.3,58.7,0,,,0,none,none
2025-12-11T08:22:21.994,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:24.249,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:26.504,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:28.759,19.3,58.5,0,,,0,none,none
2025-12-11T08:22:31.013,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:33.268,19.3,58.7,0,,,0,none,none
2025-12-11T08:22:35.523,19.3,58.8,0,,,0,none,none
2025-12-11T08:22:37.778,19.4,58.8,0,,,0,none,none
2025-12-11T08:22:40.033,19.3,58.6,0,,,0,none,none
2025-12-11T08:22:42.288,19.3,58.5,0,,,0,none,none
2025-12-11T08:22:44.542,19.3,58.5,0,,,0,none,none
2025-12-11T08:22:46.797,19.3,58.5,0,,,0,none,none
2025-12-11T08:22:49.052,19.3,58.4,0,,,0,none,none
2025-12-11T08:22:51.307,19.3,58.4,0,,,0,none,none
2025-12-11T08:22:53.562,19.3,58.3,0,,,0,none,none
2025-12-11T08:22:55.817,19.4,58.3,0,,,0,none,none
2025-12-11T08:22:58.071,19.3,58.3,0,,,0,none,none
2025-12-11T08:23:00.326,19.4,58.4,0,,,0,none,none
2025-12-11T08:23:02.580,19.3,58.3,0,,,0,none,none
2025-12-11T08:23:04.835,19.3,58.4,0,,,0,none,none
2025-12-11T08:23:07.090,19.3,58.4,0,,,0,none,none
2025-12-11T08:23:09.345,19.3,58.4,0,,,0,none,none
2025-12-11T08:23:11.600,19.4,58.5,0,,,0,none,none
2025-12-11T08:23:13.854,19.3,58.5,0,,,0,none,none
2025-12-11T08:23:16.109,19.4,58.6,0,,,0,none,none
2025-12-11T08:23:18.364,19.3,58.4,0,,,0,none,none
2025-12-11T08:23:20.619,19.3,58.5,0,,,0,none,none
2025-12-11T08:23:22.874,19.3,58.5,0,,,0,none,none
2025-12-11T08:23:25.129,19.3,58.4,0,,,0,none,none
2025-12-11T08:23:27.383,19.3,58.4,0,,,0,none,none
2025-12-11T08:23:29.638,19.3,58.2,0,,,0,none,none
2025-12-11T08:23:31.893,19.3,58.1,0,,,0,none,none
2025-12-11T08:23:34.148,19.3,58.1,0,,,0,none,none
2025-12-11T08:23:36.403,19.3,58.1,0,,,0,none,none
2025-12-11T08:23:38.657,19.3,58.0,0,,,0,none,none
2025-12-11T08:23:40.912,19.3,58.1,0,,,0,none,none
2025-12-11T08:23:43.167,19.4,58.1,0,,,0,none,none
2025-12-11T08:23:45.422,19.3,58.0,0,,,0,none,none
2025-12-11T08:23:47.677,19.4,58.1,0,,,0,none,none
2025-12-11T08:23:49.931,19.3,58.1,0,,,0,none,none
2025-12-11T08:23:52.186,19.3,58.1,0,,,0,none,none
2025-12-11T08:23:54.441,19.4,58.2,0,,,0,none,none
2025-12-11T08:23:56.696,19.4,58.2,0,,,0,none,none
2025-12-11T08:23:58.951,19.3,58.1,0,,,0,none,none
2025-12-11T08:24:01.206,19.3,58.2,0,,,0,none,none
2025-12-11T08:24:03.460,19.3,58.1,0,,,0,none,none
2025-12-11T08:24:05.715,19.3,58.0,0,,,0,none,none
2025-12-11T08:24:07.970,19.3,58.0,0,,,0,none,none
2025-12-11T08:24:10.225,19.3,58.0,0,,,0,none,none
2025-12-11T08:24:12.479,19.3,58.0,0,,,0,none,none
2025-12-11T08:24:14.734,19.3,58.1,0,,,0,none,none
2025-12-11T08:24:16.989,19.3,58.1,0,,,0,none,none
2025-12-11T08:24:19.244,19.3,58.0,0,,,0,none,none
2025-12-11T08:24:21.499,19.3,58.0,0,,,0,none,none
2025-12-11T08:24:23.753,19.3,58.0,0,,,0,none,none
2025-12-11T08:24:26.008,19.3,58.1,0,,,0,none,none
2025-12-11T08:24:28.263,19.3,58.1,0,,,0,none,none
2025-12-11T08:24:30.518,19.3,58.2,0,,,0,none,none
2025-12-11T08:24:32.772,19.3,58.2,0,,,0,none,none
2025-12-11T08:24:35.028,19.3,58.3,0,,,0,none,none
2025-12-11T08:24:37.282,19.3,58.4,0,,,0,none,none
2025-12-11T08:24:39.537,19.3,58.4,0,,,0,none,none
2025-12-11T08:24:41.792,19.3,58.4,0,,,0,none,none
2025-12-11T08:24:44.047,19.3,58.4,0,,,0,none,none
2025-12-11T08:24:46.301,19.3,58.5,0,,,0,none,none
2025-12-11T08:24:48.556,19.3,58.5,0,,,0,none,none
2025-12-11T08:24:50.811,,,0,,,0,none,none
2025-12-11T08:24:53.066,19.3,58.4,0,,,0,none,none
2025-12-11T08:24:55.321,19.3,58.3,0,,,0,none,none
2025-12-11T08:24:57.575,19.3,58.3,0,,,0,none,none
2025-12-11T08:24:59.830,19.3,58.2,0,,,0,none,none
2025-12-11T08:25:02.085,19.3,58.2,0,,,0,none,none
2025-12-11T08:25:04.340,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:06.595,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:08.849,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:11.104,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:13.359,19.3,58.2,0,,,0,none,none
2025-12-11T08:25:15.614,19.3,58.3,0,,,0,none,none
2025-12-11T08:25:17.869,19.3,58.4,0,,,0,none,none
2025-12-11T08:25:20.124,19.3,58.3,0,,,0,none,none
2025-12-11T08:25:22.378,19.3,58.3,0,,,0,none,none
2025-12-11T08:25:24.633,19.3,58.2,0,,,0,none,none
2025-12-11T08:25:26.888,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:29.143,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:31.398,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:33.652,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:35.907,19.3,58.0,0,,,0,none,none
2025-12-11T08:25:38.162,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:40.417,19.3,58.1,0,,,0,none,none
2025-12-11T08:25:42.672,19.3,58.2,0,,,0,none,none
2025-12-11T08:25:44.926,19.3,58.2,0,,,0,none,none
2025-12-11T08:25:47.181,19.3,58.5,0,,,0,none,none
2025-12-11T08:25:49.436,19.3,58.7,0,,,0,none,none
2025-12-11T08:25:51.691,19.4,59.0,0,,,0,none,none
2025-12-11T08:25:53.945,19.3,59.0,0,,,0,none,none
2025-12-11T08:25:56.200,19.3,59.1,0,,,0,none,none
2025-12-11T08:25:58.455,19.3,59.2,0,,,0,none,none
2025-12-11T08:26:00.710,19.3,59.4,0,,,0,none,none
2025-12-11T08:26:02.965,19.3,59.5,0,,,0,none,none
2025-12-11T08:26:05.220,19.3,60.0,0,,,0,none,none
2025-12-11T08:26:07.474,19.4,60.0,0,,,0,none,none
2025-12-11T08:26:09.729,19.3,59.9,0,,,0,none,none
2025-12-11T08:26:11.984,19.3,59.8,0,,,0,none,none
2025-12-11T08:26:14.239,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:16.494,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:18.748,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:21.003,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:23.258,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:25.513,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:27.768,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:30.023,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:32.277,19.4,59.8,0,,,0,none,none
2025-12-11T08:26:34.532,19.4,59.7,0,,,0,none,none
2025-12-11T08:26:36.787,19.4,59.6,0,,,0,none,none
2025-12-11T08:26:39.042,19.4,59.6,0,,,0,none,none
2025-12-11T08:26:41.297,19.5,59.6,0,,,0,none,none
2025-12-11T08:26:43.551,19.5,59.5,0,,,0,none,none
2025-12-11T08:26:45.806,19.5,59.5,0,,,0,none,none
2025-12-11T08:26:48.061,19.5,59.4,0,,,0,none,none
2025-12-11T08:26:50.316,19.5,59.4,0,,,0,none,none
2025-12-11T08:26:52.571,19.5,59.5,0,,,0,none,none
2025-12-11T08:26:54.825,19.5,59.4,0,,,0,none,none
2025-12-11T08:26:57.080,19.5,59.4,0,,,0,none,none
2025-12-11T08:26:59.335,19.5,59.5,0,,,0,none,none
2025-12-11T08:27:01.590,19.5,59.5,0,,,0,none,none
2025-12-11T08:27:03.844,19.5,59.4,0,,,0,none,none
2025-12-11T08:27:06.099,19.5,59.2,0,,,0,none,none
2025-12-11T08:27:08.354,19.5,59.0,0,,,0,none,none
2025-12-11T08:27:10.609,19.5,58.9,0,,,0,none,none
2025-12-11T08:27:12.864,19.5,58.8,0,,,0,none,none
2025-12-11T08:27:15.119,19.5,58.7,0,,,0,none,none
2025-12-11T08:27:17.373,19.5,58.7,0,,,0,none,none
2025-12-11T08:27:19.628,19.5,58.6,0,,,0,none,none
2025-12-11T08:27:21.883,19.5,58.6,0,,,0,none,none
2025-12-11T08:27:24.138,19.5,58.6,0,,,0,none,none
2025-12-11T08:27:26.393,19.6,58.6,0,,,0,none,none
2025-12-11T08:27:28.647,19.6,58.7,0,,,0,none,none
2025-12-11T08:27:30.902,19.6,58.6,0,,,0,none,none
2025-12-11T08:27:33.157,19.6,58.6,0,,,0,none,none
2025-12-11T08:27:35.411,19.6,58.7,0,,,0,none,none
2025-12-11T08:27:37.666,19.6,58.8,0,,,0,none,none
2025-12-11T08:27:39.921,19.6,58.8,0,,,0,none,none
2025-12-11T08:27:42.175,19.6,58.7,0,,,0,none,none
2025-12-11T08:27:44.430,19.6,58.8,0,,,0,none,none
2025-12-11T08:27:46.685,19.6,58.8,0,,,0,none,none
2025-12-11T08:27:48.940,19.6,58.8,0,,,0,none,none
2025-12-11T08:27:51.195,19.6,58.8,0,,,0,none,none
2025-12-11T08:27:53.449,19.6,58.9,0,,,0,none,none
2025-12-11T08:27:55.704,19.6,58.9,0,,,0,none,none
2025-12-11T08:27:57.959,19.6,58.9,0,,,0,none,none
2025-12-11T08:28:00.214,19.6,58.9,0,,,0,none,none
2025-12-11T08:28:02.469,19.6,58.8,0,,,0,none,none
2025-12-11T08:28:04.723,19.6,58.8,0,,,0,none,none
2025-12-11T08:28:06.978,19.6,58.9,0,,,0,none,none
2025-12-11T08:28:09.233,19.6,58.9,0,,,0,none,none
2025-12-11T08:28:11.488,19.6,58.9,0,,,0,none,none
2025-12-11T08:28:13.743,19.6,58.9,0,,,0,none,none
2025-12-11T08:28:15.997,19.6,59.1,0,,,0,none,none
2025-12-11T08:28:18.252,19.6,59.3,0,,,0,none,none
2025-12-11T08:28:20.507,19.6,59.3,0,,,0,none,none
2025-12-11T08:28:22.761,19.6,59.3,0,,,0,none,none
2025-12-11T08:28:25.016,19.6,59.4,0,,,0,none,none
2025-12-11T08:28:27.271,19.6,59.4,0,,,0,none,none
2025-12-11T08:28:29.526,19.6,59.5,0,,,0,none,none
2025-12-11T08:28:31.781,19.6,59.6,0,,,0,none,none
2025-12-11T08:28:34.036,19.6,59.6,0,,,0,none,none
2025-12-11T08:28:36.291,19.6,59.6,0,,,0,none,none
2025-12-11T08:28:38.545,19.6,59.6,0,,,0,none,none
2025-12-11T08:28:40.800,19.6,59.4,0,,,0,none,none
2025-12-11T08:28:43.055,19.6,59.3,0,,,0,none,none
2025-12-11T08:28:45.310,19.6,59.3,0,,,0,none,none
2025-12-11T08:28:47.565,19.6,59.2,0,,,0,none,none
2025-12-11T08:28:49.819,19.6,59.2,0,,,0,none,none
2025-12-11T08:28:52.074,19.6,59.2,0,,,0,none,none
2025-12-11T08:28:54.329,19.6,59.3,0,,,0,none,none
2025-12-11T08:28:56.584,19.6,59.3,0,,,0,none,none
2025-12-11T08:28:58.839,19.6,59.3,0,,,0,none,none
2025-12-11T08:29:01.093,19.6,59.2,0,,,0,none,none
2025-12-11T08:29:03.348,19.6,59.0,0,,,0,none,none
2025-12-11T08:29:05.603,19.6,59.0,0,,,0,none,none
2025-12-11T08:29:07.858,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:10.113,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:12.367,19.6,58.8,0,,,0,none,none
2025-12-11T08:29:14.622,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:16.877,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:19.131,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:21.386,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:23.641,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:25.896,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:28.150,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:30.405,19.6,58.8,0,,,0,none,none
2025-12-11T08:29:32.660,19.6,58.8,0,,,0,none,none
2025-12-11T08:29:34.915,19.6,58.7,0,,,0,none,none
2025-12-11T08:29:37.170,19.6,58.6,0,,,0,none,none
2025-12-11T08:29:39.424,19.6,58.6,0,,,0,none,none
2025-12-11T08:29:41.679,19.6,58.8,0,,,0,none,none
2025-12-11T08:29:43.934,19.6,58.8,0,,,0,none,none
2025-12-11T08:29:46.189,19.6,58.9,0,,,0,none,none
2025-12-11T08:29:48.444,19.6,58.8,0,,,0,none,none
2025-12-11T08:29:50.698,19.6,58.8,0,,,0,none,none
2025-12-11T08:29:52.953,19.6,58.6,0,,,0,none,none
2025-12-11T08:29:55.208,19.6,58.5,0,,,0,none,none
2025-12-11T08:29:57.463,19.6,58.4,0,,,0,none,none
2025-12-11T08:29:59.718,19.5,58.2,0,,,0,none,none
2025-12-11T08:30:01.972,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:04.227,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:06.482,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:08.737,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:10.991,19.6,58.3,0,,,0,none,none
2025-12-11T08:30:13.246,19.6,58.3,0,,,0,none,none
2025-12-11T08:30:15.501,19.6,58.3,0,,,0,none,none
2025-12-11T08:30:17.755,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:20.010,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:22.265,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:24.520,19.5,58.4,0,,,0,none,none
2025-12-11T08:30:26.775,19.6,58.5,0,,,0,none,none
2025-12-11T08:30:29.030,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:31.284,19.6,58.5,0,,,0,none,none
2025-12-11T08:30:33.539,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:35.794,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:38.049,19.6,58.3,0,,,0,none,none
2025-12-11T08:30:40.304,19.6,58.3,0,,,0,none,none
2025-12-11T08:30:42.559,19.5,58.3,0,,,0,none,none
2025-12-11T08:30:44.813,19.6,58.3,0,,,0,none,none
2025-12-11T08:30:47.067,19.6,58.4,0,,,0,none,none
2025-12-11T08:30:49.322,19.5,58.5,0,,,0,none,none
2025-12-11T08:30:51.577,19.5,58.4,0,,,0,none,none
2025-12-11T08:30:53.832,19.5,58.4,0,,,0,none,none
2025-12-11T08:30:56.087,19.5,58.4,0,,,0,none,none
2025-12-11T08:30:58.341,19.5,58.3,0,,,0,none,none
2025-12-11T08:31:00.596,19.5,58.2,0,,,0,none,none
